activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,ChangeEvent,EmailTemplate,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Plantilla de correo electrónico,Evento de cambio de Plantilla de correo electrónico,False,False,False,EmailTemplateChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EmailTemplateChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/EmailTemplateChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/EmailTemplateChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/EmailTemplateChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Lq,Servicio incrustado,Servicios incrustados,False,False,False,EmbeddedServiceDetail,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EmbeddedServiceDetail/{ID}'), ('describe', '/services/data/v57.0/sobjects/EmbeddedServiceDetail/describe'), ('sobject', '/services/data/v57.0/sobjects/EmbeddedServiceDetail')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Uu,Etiqueta de servicio incrustado,Etiquetas de servicios incrustados,False,False,False,EmbeddedServiceLabel,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EmbeddedServiceLabel/{ID}'), ('describe', '/services/data/v57.0/sobjects/EmbeddedServiceLabel/describe'), ('sobject', '/services/data/v57.0/sobjects/EmbeddedServiceLabel')])"
False,,,True,False,False,False,True,False,False,False,False,False,0eF,Tipo de canal de implicación,Tipos de canales de implicación,True,False,True,EngagementChannelType,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/EngagementChannelType/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/EngagementChannelType/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/EngagementChannelType/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/EngagementChannelType/describe'), ('quickActions', '/services/data/v57.0/sobjects/EngagementChannelType/quickActions'), ('layouts', '/services/data/v57.0/sobjects/EngagementChannelType/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/EngagementChannelType')])"
False,Feed,EngagementChannelType,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de Tipo de canal de implicación,Noticias en tiempo real de Tipo de canal de implicación,False,False,False,EngagementChannelTypeFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EngagementChannelTypeFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/EngagementChannelTypeFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/EngagementChannelTypeFeed')])"
False,History,EngagementChannelType,False,False,False,False,False,False,False,False,False,False,,Historial de Tipo de canal de implicación,Historial de Tipo de canal de implicación,False,False,False,EngagementChannelTypeHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EngagementChannelTypeHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/EngagementChannelTypeHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/EngagementChannelTypeHistory')])"
False,Share,EngagementChannelType,True,False,False,False,True,False,False,False,False,False,,Compartir Tipo de canal de implicación,Compartir Tipo de canal de implicación,False,False,False,EngagementChannelTypeShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EngagementChannelTypeShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/EngagementChannelTypeShare/describe'), ('sobject', '/services/data/v57.0/sobjects/EngagementChannelTypeShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Rn,Membrete mejorado,Membretes mejorados,True,False,True,EnhancedLetterhead,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/EnhancedLetterhead/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/EnhancedLetterhead/{ID}'), ('describe', '/services/data/v57.0/sobjects/EnhancedLetterhead/describe'), ('layouts', '/services/data/v57.0/sobjects/EnhancedLetterhead/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/EnhancedLetterhead')])"
False,Feed,EnhancedLetterhead,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de Membrete mejorado,Noticias en tiempo real de Membrete mejorado,False,False,False,EnhancedLetterheadFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EnhancedLetterheadFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/EnhancedLetterheadFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/EnhancedLetterheadFeed')])"
False,,,True,False,False,False,True,False,False,False,False,False,550,Asignación,Asignaciones,True,False,True,Entitlement,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Entitlement/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Entitlement/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Entitlement/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Entitlement/describe'), ('layouts', '/services/data/v57.0/sobjects/Entitlement/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Entitlement')])"
False,ChangeEvent,Entitlement,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Asignación,Evento de cambio de Asignación,False,False,False,EntitlementChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntitlementChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/EntitlementChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/EntitlementChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/EntitlementChangeEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,0E7,Contacto de asignación,Contactos de asignación,True,False,False,EntitlementContact,True,True,True,False,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/EntitlementContact/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/EntitlementContact/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntitlementContact/describe'), ('layouts', '/services/data/v57.0/sobjects/EntitlementContact/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/EntitlementContact')])"
False,Feed,Entitlement,False,False,False,False,True,False,False,False,False,False,,Noticias de asignación,Noticias de asignación,False,False,False,EntitlementFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntitlementFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntitlementFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/EntitlementFeed')])"
False,History,Entitlement,False,False,False,False,False,False,False,False,False,False,,Historial de asignaciones,Historial de asignaciones,False,False,False,EntitlementHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntitlementHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntitlementHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/EntitlementHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,551,Plantilla de asignación,Plantilla de asignación,False,False,False,EntitlementTemplate,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntitlementTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntitlementTemplate/describe'), ('sobject', '/services/data/v57.0/sobjects/EntitlementTemplate')])"
False,,,False,False,False,False,False,False,False,False,False,False,4ie,Definición de entidad,Definiciones de entidad,False,False,False,EntityDefinition,True,False,False,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntityDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntityDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/EntityDefinition')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Nv,Partícula de entidad,Partículas de entidad,False,False,False,EntityParticle,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntityParticle/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntityParticle/describe'), ('sobject', '/services/data/v57.0/sobjects/EntityParticle')])"
False,,,True,False,False,False,True,False,False,False,False,False,0E8,Suscripción de entidad,Suscripciones de entidades,False,False,False,EntitySubscription,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EntitySubscription/{ID}'), ('describe', '/services/data/v57.0/sobjects/EntitySubscription/describe'), ('sobject', '/services/data/v57.0/sobjects/EntitySubscription')])"
False,,,True,False,False,False,True,False,True,False,False,False,00U,Evento,Eventos,True,False,True,Event,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Event/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Event/{ID}'), ('eventSeriesUpdates', '/services/data/v57.0/sobjects/Event/{ID}/fromThisEventOnwards'), ('describe', '/services/data/v57.0/sobjects/Event/describe'), ('quickActions', '/services/data/v57.0/sobjects/Event/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Event/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Event')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Cd,Suscripción de evento de plataforma,Suscripción de evento de plataforma,False,False,False,EventBusSubscriber,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventBusSubscriber/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventBusSubscriber/describe'), ('sobject', '/services/data/v57.0/sobjects/EventBusSubscriber')])"
False,ChangeEvent,Event,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Evento,Evento de cambio de Evento,False,False,False,EventChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/EventChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/EventChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/EventChangeEvent')])"
False,Feed,Event,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de evento,Noticias en tiempo real de evento,False,False,False,EventFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/EventFeed')])"
False,,,False,False,False,False,False,False,False,False,False,False,0AT,Event Log File,Event Log Files,False,False,False,EventLogFile,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventLogFile/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventLogFile/describe'), ('sobject', '/services/data/v57.0/sobjects/EventLogFile')])"
False,,,False,False,False,False,False,False,False,False,False,False,10z,Excepción de recurrencia de evento,Excepción de recurrencia de evento,False,False,False,EventRecurrenceException,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventRecurrenceException/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventRecurrenceException/describe'), ('sobject', '/services/data/v57.0/sobjects/EventRecurrenceException')])"
False,,,True,False,False,False,True,False,False,False,False,False,0RE,Relación de Evento,Relaciones de Evento,False,False,False,EventRelation,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventRelation/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventRelation/describe'), ('sobject', '/services/data/v57.0/sobjects/EventRelation')])"
False,ChangeEvent,EventRelation,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Relación de Evento,Evento de cambio de Relación de Evento,False,False,False,EventRelationChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventRelationChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/EventRelationChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/EventRelationChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/EventRelationChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,7k2,Configuración de retransmisión de evento,Configuraciones de retransmisiones de eventos,False,False,False,EventRelayConfig,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventRelayConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventRelayConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/EventRelayConfig')])"
False,ChangeEvent,EventRelayConfig,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Configuración de retransmisión de evento,Evento de cambio de Configuración de retransmisión de evento,False,False,False,EventRelayConfigChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventRelayConfigChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/EventRelayConfigChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/EventRelayConfigChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/EventRelayConfigChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,7k4,Comentarios de retransmisión de evento,Comentarios de retransmisiones de eventos,False,False,False,EventRelayFeedback,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventRelayFeedback/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventRelayFeedback/describe'), ('sobject', '/services/data/v57.0/sobjects/EventRelayFeedback')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Relación de quién de Evento,Relaciones de quién de Evento,False,False,False,EventWhoRelation,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/EventWhoRelation/{ID}'), ('describe', '/services/data/v57.0/sobjects/EventWhoRelation/describe'), ('sobject', '/services/data/v57.0/sobjects/EventWhoRelation')])"
